"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_indicator.label","note_source.label"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2005",599,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2005",754.253,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2005",745.21,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2004",573,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2004",726.628,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2004",712.756,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2003",526,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2003",681.69,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2003",594.99,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2002",516,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2002",683.748,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2002",487.916,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2001",506,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2001",662.188,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2001",453.188,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2000",496,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2000",645.267,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2000",458.112,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1999",486,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1999",627.969,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1999",517.967,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2024",968,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2024",1590.301,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2024",1047.744,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2023",910,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2023",1543.427,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2023",983.955,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2022",832,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2022",1412.281,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2022",876.136,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2021",758,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2021",1253.786,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2021",896.517,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2020",758,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2020",1222.088,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2020",865.785,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2019",758,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2019",1225.577,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2019",848.562,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2018",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2018",1067.479,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2018",807.773,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2017",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2017",1049.22,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2017",772.702,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2016",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2016",1035.449,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2016",757.122,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2015",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2015",996.483,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2015",758.907,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2014",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2014",997.154,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2014",908.694,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2013",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2013",950.183,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2013",908.433,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2012",684,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2012",897.526,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2012",878.795,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2011",877,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2011",1134.789,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2011",1220.745,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2010",863,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2010",1101.07,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2010",1144.093,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2009",863,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2009",1119.329,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2009",1203.697,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2008",794,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2008",1033.924,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2008",1167.78,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2007",768,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2007",985.151,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2007",1052.527,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2006",710,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2006",938.311,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2006",891.475,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2005",668,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2005",881.085,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2005",831.052,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2004",631,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2004",847.948,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2004",784.902,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2003",607,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2003",827.907,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2003",686.614,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2002",582,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2002",817.7,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2002",550.324,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2001",552,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2001",762.936,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2001",494.388,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2000",534,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2000",722.846,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
